,Name,Ordinal_type,Postcode,Latitude,Longitude
2138,Newquay Narrowcliff Express,1,TR7 2RZ,50.41840707024881, -5.069605708122253
2139,Kingsteignton Express,1,TQ12 3AJ,50.54616805122947, -3.5965897384221535
2140,Bovey Tracey Express,1,TQ13 9AB,50.59389977291878, -3.6744683329213923
2141,Kingsteignton Superstore,2,TQ12 3RN,50.54085681531095, -3.6019684576721267
2142,Monkstown Express,1,BT37 0HS,54.68967997437258, -5.916835069656372
2143,Glengormley Express,1,BT36 7WU,54.66897281345731, -5.984257431874511
2144,Newtownabbey Superstore,2,BT36 7GU,54.658467604398695, -5.924924612045288
2145,Doagh Rd Express,1,BT36 6BA,54.672832151774045, -5.914160907268524
2146,Newtownards Extra,3,BT23 8NN,54.58740172294877, -5.689759254455566
2147,Comber Express,1,BT23 5DU,54.54995233489017, -5.744695400394448
2148,North Shields Beach Rd Esso Express,1,NE29 9AE,55.015605629387466, -1.4682038134917548
2149,North Shields Extra,3,NE29 7UJ,55.01094922263028, -1.4852785423083348
2150,Spinny Hill Express,1,NN3 6ND,52.26657078843353, -0.8640628332191724
2151,Kingsley Park Express,1,NN2 7HJ,52.253613121462195, -0.8767060108758251
2152,Northampton Weston Favell Extra,3,NN3 8JZ,52.25667326957077, -0.8355717962951985
2153,Duston Limehurst Square Express,1,NN5 6LP,52.25113748048319, -0.9435448050498962
2154,Northampton Link Rd Express,1,NN2 8EQ,52.274015223745025, -0.909343957901001
2155,Northampton Abington Esso Express,1,NN1 4EX,52.24455055892359, -0.871063154309013
2156,Duston Bordeaux Close Express,1,NN5 6YR,52.254370075767824, -0.9629978994040367
2157,East Hunsbury Express,1,NN4 0UE,52.20473180252444, -0.8988245512207693
2158,Northampton South Extra,3,NN4 0JF,52.21547769430538, -0.9110733632857091
2159,Northampton St Edmunds Express,1,NN1 4DR,52.241565126687995, -0.882765749668124
2160,Buckton Fields Express,1,NN2 8ES,52.278461, -0.912811
2161,Weaverham Express,1,CW8 3EU,53.26218077054757, -2.5772179663181305
2162,Northwich Chester Rd Express,1,CW8 1HA,53.25639741090703, -2.5231553614139557
2163,Northwich Regency Express,1,CW9 8UW,53.24310371067179, -2.519385516643524
2164,Northwich Superstore,2,CW9 5LY,53.26251447918482, -2.494320273399353
2165,Hethersett Express,1,NR9 3AB,52.6004866777646, 1.1763176321983337
2166,Norwich Dereham Express,1,NR2 3TA,52.63398584875129, 1.2782991724054682
2167,Norwich Cromer Rd Express,1,NR6 6XA,52.66637118211506, 1.2731219919623982
2168,Norwich Plumstead Rd Express,1,NR1 4AB,52.636974469661034, 1.3271502451937067
2169,Norwich Westlegate Express,1,NR1 3LJ,52.626047527532656, 1.2942825257778168
2170,Norwich Wroxham Rd Express,1,NR7 8AG,52.6586270175144, 1.3246203175867777
2171,Norwich Aylsham Rd Express,1,NR3 2RE,52.64916453480847, 1.2815836071968079
2172,Aylsham Superstore,2,NR11 6BW,52.79144957585332, 1.2530046701431274
2173,Norwich Magdalen Rd Express,1,NR3 4AF,52.64025504363024, 1.296122004271183
2174,Norwich Wales Rd Express,1,NR1 1BL,52.629217, 1.301632
2175,Norwich Guildhall Hill Express,1,NR2 1JH,52.62918999482634, 1.2928006052970886
2176,Norwich Grove Rd Express,1,NR1 3RL,52.620975767892354, 1.2914560827903188
2177,Norwich Unthank Rd Express,1,NR2 2RW,52.62514824062411, 1.2786345183849335
2178,Thorpe Mariott Acres Way Express,1,NR8 6UT,52.6872505241677, 1.2124820785388692
2179,Norwich Extra,3,NR7 8AB,52.65979491332333, 1.33521169424057
2180,Earlham Rd Express,1,NR4 7TF,52.62927471207936, 1.2477817348735698
2181,Taverham Express,1,NR8 6AD,52.68646100026524, 1.1981111068877226
2182,Norwich Harford Bridge Superstore,2,NR4 6DZ,52.5950139403979, 1.2775666908073617
2183,Norwich Stalham Superstore,2,NR12 9AE,52.770719168812185, 1.5155967443183727
2184,Cringleford Express,1,NR4 7FF,52.610128561370274, 1.230223028209645
2185,Chilwell Express,1,NG9 6DP,52.9048679, -1.2405831
2186,Nottingham Canning Circus Express,1,NG7 3JL,52.95791661208148, -1.1661721765995026
2187,Nottingham Castle Boulevard Express,1,NG7 1SA,52.947336333336445, -1.1716234110450614
2188,Hucknall Annesley Rd Express,1,NG15 7DE,53.04252281716475, -1.2126494944095612
2189,Upper Parliament Express,1,NG1 2AD,52.954948384122524, -1.1489171779098797
2190,Carlton Superstore,2,NG4 1EB,52.96690594689849, -1.0866010932511188
2191,Nottingham Shakespeare St Express,1,NG1 4FQ,52.95769009006272, -1.150262914779887
2192,Nottingham Ilkeston Rd Express,1,NG7 3EA,52.95592513387894, -1.1773556470870972
2193,Nottingham Station St Express,1,NG2 3AJ,52.94768598367701, -1.146872341632843
2194,Maid Marian Way Nottingham Express,1,NG1 6GF,52.952108448910614, -1.1535163119350256
2195,Nottingham Carlton Hill Express,1,NG4 1GP,52.965959150221764, -1.107795238494873
2196,Bulwell Extra,3,NG6 8EQ,53.00327907253558, -1.1945870084186816
2197,Fletcher Gate The Pod Express,1,NG1 2HL,52.95287145420796, -1.146146104961303
2198,Long Eaton Express,1,NG10 3RJ,52.892438247958324, -1.290605217218399
2199,Alfreton Rd Nottingham Express,1,NG7 5NH,52.964275, -1.179704
2200,Basford Esso Express,1,NG5 1JJ,52.98035416677092, -1.1746064819668844
2201,Long Row Express,1,NG1 6JE,52.95409111542969, -1.1528818309307098
2202,Mansfield Rd Express,1,NG5 3FW,52.986775, -1.141261
2203,Arnold Express,1,NG5 8AA,53.00647865067164, -1.1083021759986877
2204,Nottingham Victoria Centre Express,1,NG1 3QE,52.9580272, -1.1473934
2205,Nottingham Hucknall Extra,3,NG15 7UQ,53.03590384302161, -1.1963846889376555
2206,Clifton Ln Esso Express,1,NG11 8NA,52.9061245438199, -1.1879128217697144
2207,Kirkby In Ashfield Esso Express,1,NG17 7JE,53.10353254449002, -1.245456186508136
2208,Cinderhill Express,1,NG8 6AU,52.984557, -1.198141
2209,Nottingham Oakdale Express,1,NG3 7EF,52.95960820810771, -1.1138872709375391
2210,Nottingham Oxclose Ln Express,1,NG5 6FZ,52.99715223181116, -1.1517110466957092
2211,Nottingham Top Valley Extra,3,NG5 9DD,53.0029090888572, -1.1777022356880762
2212,Nottingham Toton Extra,3,NG9 6QX,52.908613957228894, -1.255771201144853
2213,Nottingham Hucknall Rd Express,1,NG5 1QZ,52.97608516381705, -1.1566152982413769
2214,Nottingham Long Eaton Extra,3,NG10 1HG,52.89887793773497, -1.2681600754283862
2215,Oldham Ashton Express,1,OL8 2NA,53.52643321697515, -2.111067473888397
2216,Shaw Express,1,OL2 8NH,53.576381094666885, -2.0942528136390726
2217,Oldham Chadderton Superstore,2,OL9 6BW,53.54562840661047, -2.12601945034975
2218,Oldham Huddersfield Rd Extra,3,OL1 3LG,53.54582620931847, -2.0911783032897424
2219,Orpington Extra,3,BR6 0NH,51.37369250958949, 0.09654343128204346
2220,St Pauls Cray Esso Express,1,BR5 3AQ,51.400667628907925, 0.11358643014994119
2221,Oxford Cowley Road Express,1,OX4 1UT,51.74754159033752, -1.2355703115463257
2222,Oxford Banbury Rd Express,1,OX2 7HN,51.77823470616464, -1.2655151635408401
2223,Oxford St Aldates Express,1,OX1 1RA,51.74866926650343, -1.2567481880842024
2224,Abingdon Rd Express,1,OX1 4TJ,51.734005430312685, -1.2494534254074097
2225,Oxford Magdalen St Express,1,OX1 3AD,51.75432528294585, -1.2594623902130024
2226,Oxford Superstore,2,OX4 6XJ,51.72678279421358, -1.2028565186982076
2227,Paignton Victoria Exp,1,TQ4 5DL,50.435575008912174, -3.567672801567685
2228,Paignton Torquay Express,1,TQ3 2EZ,50.445907768171935, -3.559904152371367
2229,Linwood Superstore,2,PA3 3DB,55.84782574940572, -4.490084946155548
2230,Rockfield Esso Express,1,PA3 4EA,55.858210992219504, -4.415552234162285
2231,Paisley Superstore,2,PA1 1QA,55.845879639866816, -4.403913617134094
2232,Penarth Express,1,CF64 2AH,51.43738349408379, -3.174077868461609
2233,Penarth Superstore,2,CF64 1SA,51.44561906010914, -3.185412883758545
2234,Davy Penzance Express,1,TR18 2LE,50.119346731930285, -5.535086989402771
2235,Penzance Superstore,2,TR18 3DU,50.12795875103247, -5.5259621143341064
2236,Perth Express,1,PH2 8PA,56.39493555764274, -3.4311112761497498
2237,Perth Rd Express,1,PH2 6JJ,56.4187689685007, -3.3994112317630276
2238,Perth Extra,3,PH1 2NR,56.408022064004484, -3.4783589484099986
2239,Edinburgh Rd Superstore,2,PH2 8DX,56.38118562906314, -3.433128297328949
2240,Peterborough Hereward Cross Express,1,PE1 1TA,52.57493182470795, -0.241224467754364
2241,Peterborough Oundle Rd Express,1,PE2 9PJ,52.564881469905195, -0.2522832155227661
2242,Oundle Express,1,PE8 4BQ,52.48067381872231, -0.4681272804737091
2243,Wistow Way Orton Express,1,PE2 6XN,52.555168014318795, -0.31356632709503174
2244,Paston Express,1,PE4 7DH,52.60652675261815, -0.24237808465576993
2245,Market Deeping Superstore,2,PE6 8UD,52.68153038042597, -0.31261293226634734
2246,Peterborough Extra,3,PE7 8BD,52.540279, -0.263204
2247,Hampton Vale Express,1,PE7 8LS,52.532779600000005, -0.275684409123238
2248,Peterborough Werrington Superstore,2,PE4 6NA,52.621935098582235, -0.2728278981476251
2249,Dogsthorpe Esso Express,1,PE1 3SA,52.59655891045323, -0.240924471067272
2250,Petersfield Charles St Express,1,GU32 3EJ,51.0066650607131, -0.9399935603141785
2251,Petersfield Superstore,2,GU31 4JR,51.001535686014826, -0.9390532192210665
2252,Pinner Superstore,2,HA5 2AG,51.597009491905474, -0.3954058885574341
2253,Hatch End Express,1,HA5 4JN,51.60798227454488, -0.3725991351564062
2254,Pinner Express,1,HA5 5JX,51.5851972, -0.3803827
2255,Northwood Hills Esso Express,1,HA5 2PA,51.59905525322719, -0.4095109502713967
2256,Plympton St Mary Express,1,PL7 4JP,50.38938209576273, -4.05969500541687
2257,Plymouth Alex Rd Express,1,PL4 7EG,50.381923818423964, -4.124108254909515
2258,Compton Esso Express,1,PL3 5JU,50.39268422256366, -4.119322527280929
2259,Plymouth Roborough Extra,3,PL6 7RF,50.43533500679262, -4.109443411253095
2260,Plymouth New George Street Express,1,PL1 1RA,50.37112511003392, -4.141024947166443
2261,Wolseley Road Express,1,PL2 3BP,50.387121477428515, -4.16072778403759
2262,Mutley Plain Plymouth Express,1,PL4 6JJ,50.38334424806119, -4.1339680552482605
2263,Plymouth Discovery Heights Express,1,PL1 1UH,50.37423168091573, -4.14118818474094
2264,Notte St Express,1,PL1 2AQ,50.368184, -4.141674
2265,Beaumont Rd Express,1,PL4 9AZ,50.37206825128087, -4.132648094644537
2266,Plymouth Transit Way Superstore,2,PL5 3TW,50.41005820840304, -4.1493048181797
2267,Plympton Express,1,PL7 2DY,50.391099847374285, -4.044708162546158
2268,Pontefract Superstore,2,WF8 1BJ,53.69246316966602, -1.3137902395556011
2269,Hemsworth Superstore,2,WF9 4LB,53.61298797233317, -1.3518221961547372
2270,Pontyclun Express,1,CF72 9EE,51.52206698287361, -3.3930192390292158
2271,Pontyclun Talbot Green Extra,3,CF72 8RB,51.53434132728179, -3.3770468339135884
2272,Pontypridd Extra,3,CF37 5SN,51.58073842681754, -3.2955232496882036
2273,Pontypridd Taff St Express,1,CF37 4UY,51.60069900386594, -3.341558999999961
2274,Treforest Express,1,CF37 1BT,51.59504798040499, -3.3268808773154888
2275,Lytchett Matravers Express,1,BH16 6BQ,50.758245687736945, -2.0779249218497475
2276,Parkstone Bournemouth Rd Express,1,BH14 9HR,50.724789045728265, -1.9369357824325562
2277,Poole Fernside Rd Express,1,BH15 2EW,50.72787498952077, -1.9741031527519226
2278,Parkstone Herbert Ave Express,1,BH12 4HU,50.74015575100583, -1.932661689897941
2279,Lilliput Express,1,BH14 8HA,50.70873854674038, -1.9461599197548374
2280,Poole Wallisdown Rd Express,1,BH12 5BU,50.746462757056285, -1.9115620851516724
2281,Poole Ringwood Rd Express,1,BH12 3LY,50.73989726021473, -1.949078624170113
2282,Poole Quay Express,1,BH15 1LF,50.712097569122214, -1.9846371514825023
2283,Poole Branksome Superstore,2,BH12 1AU,50.72481196820585, -1.9137722253799438
2284,Shore Rd Express,1,BH13 7PW,50.69575809583413, -1.9310788517872197
2285,Poole Fleets Corner Extra,3,BH17 7EJ,50.74050142921234, -1.9896438605216993
2286,Poole Extra,3,BH12 4NX,50.74863169795294, -1.9495636224746704
2287,Lavender Rd Express,1,PO7 8NS,50.8749049401643, -1.0187432169914246
2288,Portsmouth Kingston Rd Express,1,PO1 5RX,50.80741191280994, -1.077447384595871
2289,North End Portsmouth Express,1,PO2 9DE,50.81781869090374, -1.0787630081176758
2290,Cosham Superstore,2,PO6 3BZ,50.845905677178905, -1.0677603644180635
2291,Copnor Esso Express,1,PO3 5EE,50.81774255952282, -1.0649456159080728
2292,Portsmouth Rd Express,1,PO2 9HF,50.822979274067855, -1.07484832406044
2293,Farlington Express,1,PO6 1NF,50.847178364558516, -1.03146493434906
2294,Portsmouth Brunel Rd Express,1,PO1 2FT,50.79795857796071, -1.0908711143253003
2295,Portsmouth Extra,3,PO6 4SR,50.845157783740405, -1.0944822245255637
2296,Portsmouth Superstore,2,PO1 1RS,50.80103086986402, -1.087507160227501
2297,Cumberland Service Station Express,1,PO4 9JB,50.7887424355067, -1.0552463176577476
2298,Fratton Extra,3,PO4 8FD,50.796543375635686, -1.0662102699279785
2299,Portsmouth Gunwharf Quays Express,1,PO1 3SF,50.798297324602636, -1.1033459654386206
2300,Potters Bar Express,1,EN6 3AZ,51.700658549071264, -0.20777654310783378
2301,Cuffley Express,1,EN6 4HX,51.70822070472461, -0.11124998331069946
2302,Potters Bar Superstore,2,EN6 2PB,51.69391787121391, -0.18135412596166134
2303,Whiston Windy Arbour Express,1,L35 3PA,53.41179335424084, -2.801186442375183
2304,Prescot Extra,3,L34 5NQ,53.4265720889496, -2.803541421890259
2305,Fulwood Express,1,PR2 9PS,53.786736, -2.673497
2306,Tulketh Mill Preston Express,1,PR2 2BT,53.77188375009494, -2.7239697912024363
2307,Ribbleton Express,1,PR2 6RJ,53.78122918474786, -2.657216191291809
2308,Preston Friargate Express,1,PR1 2LD,53.761448891824756, -2.705652783633923
2309,Preston Blackpool Rd Express,1,PR2 1XJ,53.7682203742803, -2.758059273477329
2310,Moor Lane Express,1,PR1 7DR,53.76711568106999, -2.7050225595034005
2311,Pulborough Superstore,2,RH20 1AS,50.96165858782941, -0.508192777633667
2312,Storrington Esso Express,1,RH20 4HG,50.91910411213204, -0.459548761891142
2313,Radlett Watling Express,1,WD7 7LA,51.68343736881617, -0.31675010919570923
2314,Shenley Express,1,WD7 9LP,51.69430659661625, -0.28495355501722885
2315,Rainham Express,1,RM13 7QX,51.52855809057606, 0.1896435729759105
2316,Rainham Extra,3,RM13 9YZ,51.52000613728233, 0.1907801628112793
2317,Ramsgate High St Express,1,CT11 0QW,51.33723855618284, 1.4014045894145966
2318,Hereson Rd Ramsgate Express,1,CT11 7DU,51.3404314353879, 1.4256611466407776
2319,Ramsgate Manston Superstore,2,CT12 6NT,51.34040121233388, 1.3886147171263818
2320,Reading Rd Express,1,RG1 5BA,51.45262724435126, -0.9495069427099923
2321,Reading Tilehurst Express,1,RG1 7TN,51.45251599793173, -0.9852021932601929
2322,Caversham Esso Express,1,RG4 8AU,51.4678734104395, -0.9752082824707031
2323,Reading Shinfield Express,1,RG2 8HA,51.42836934333981, -0.9455064780298317
2324,Oxford Rd Express,1,RG1 7PX,51.455293869040354, -0.9867525100708008
2325,St Mary’S Reading Exp,1,RG1 7LA,51.45546518227221, -0.9768471121788025
2326,Tilehurst Express,1,RG31 6FA,51.473506297232426, -1.0495685040950775
2327,Reading Market Place Express,1,RG1 2EG,51.455559154320156, -0.9690450699405329
2328,Crown St Express,1,RG1 2SE,51.45049863249233, -0.9675304666961893
2329,Reading Green Park Express,1,RG2 6BW,51.4269902, -1.0008163
2330,Reading Whitley St Express,1,RG2 0EG,51.44505952983844, -0.9650371486104148
2331,Woodley Express,1,RG5 4UL,51.45490289451808, -0.8882363216707745
2332,Emmer Green Esso Express,1,RG4 8RZ,51.4785516097724, -0.965146470612126
2333,Reading Extra,3,RG1 8DF,51.460064, -0.955929
2334,Reading W Extra,3,RG30 1AW,51.4585274858781, -0.9987848997116089
2335,Silverdale Rd Express,1,RG6 7NG,51.436407867332655, -0.9249959886074066
2336,Reading Southcote Esso Express,1,RG30 2EU,51.444647806054114, -1.0174804273846627
2337,Lodge Park Express,1,B98 7LB,52.299313750370516, -1.9247639179229736
2338,Redditch Extra,3,B98 7RU,52.288213830337526, -1.9367314904852173
2339,Redditch Brockhill Express,1,B97 6PH,52.30794761137437, -1.9604547321796417
2340,Redruth Extra,3,TR15 3QJ,50.22196197129934, -5.269112646183287
2341,Redruth Tolgus Superstore,2,TR15 1AX,50.23578586922226, -5.235604652440088
2342,Richmond Express,1,TW10 7NR,51.43656253106096, -0.32071709632873535
2343,Kew Gardens Express,1,TW9 3PZ,51.477067346343865, -0.2860688155351454
2344,Richmond George Street Express,1,TW9 1HY,51.46069442076092, -0.3039111235351255
2345,Richmond Kew Rd Express,1,TW9 2PQ,51.4657661544439, -0.29835849492022337
2346,Rickmansworth Express,1,WD3 4DF,51.640858366737525, -0.4908992425407632
2347,Rickmansworth Superstore,2,WD3 1LX,51.63373897460937, -0.4701099159385649
2348,Rochdale Bamford Express,1,OL11 5QY,53.61464629559678, -2.2071683406829834
2349,Rochdale Edenfield Express,1,OL12 7PD,53.623137, -2.192019
2350,Rochdale Superstore,2,OL11 3ER,53.602485468743154, -2.173997166279378
2351,Rochdale Whitworth Rd Express,1,OL12 6ER,53.63045121632474, -2.1598231025602455
2352,Strood Superstore,2,ME2 2DE,51.39515223644152, 0.49150883680534996
2353,Strood Esso Express,1,ME2 4JD,51.40196597465861, 0.5012198800386614
2354,Romford Esso Express,1,RM1 3BT,51.58218763235719, 0.1871226440832352
2355,Collier Row Superstore,2,RM5 3NL,51.598955619124084, 0.16394940855979812
2356,Romford Brentwood Rd Express,1,RM2 5TJ,51.57783133723945, 0.207519457672106
2357,South St Romford Express,1,RM1 1RX,51.5763503, 0.1822122
2358,Goodmayes Extra,3,RM6 4HY,51.56638595591936, 0.11196340608216815
2359,Romford Gallows Corner Extra,3,RM3 0LL,51.59361191962624, 0.21928997282986362
2360,Romford Fairview Express,1,RM7 7HH,51.57809270051817, 0.17543236920043004
2361,Romford Marlborough Express,1,RM7 8AB,51.58241243679687, 0.16431614756584167
2362,Bolton Upon Dearne Express,1,S63 8HB,53.52215485765224, -1.3140012995357342
2363,Rotherham Brinsworth Ln Express,1,S60 5BS,53.40413708764539, -1.3758183956291603
2364,Rotherham Bawtry Rd Esso Express,1,S60 4BX,53.419310960185854, -1.307401217682127
2365,Rotherham Wath-Upon-Dearne Extra,3,S63 7DA,53.50406932416421, -1.34543992586066
2366,Rotherham Extra,3,S65 1HY,53.43383050379705, -1.3532939266780675
2367,Rotherham Moorgate Rd Express,1,S60 2AY,53.4207715167551, -1.3497419608859151
2368,Rotherham Wortley Rd Esso Express,1,S61 1LH,53.43518727676631, -1.3821496814489365
2369,Priory Ln Express,1,SG8 9JZ,52.0461901063913, -0.021644798740453552
2370,Royston Extra,3,SG8 5UA,52.05917686950403, -0.03276953805652738
2371,Rugby Superstore,2,CV21 1RG,52.38767529538889, -1.2560462951660156
2372,Rugby Cattlemarket Express,1,CV21 3HW,52.37807660240983, -1.251328271163934
2373,Rugby Bilton Express,1,CV22 7ND,52.358918742510184, -1.29402122796469
2374,Rugby Helvelyn Way Express,1,CV21 1LT,52.39180880177905, -1.24288937629899
2375,Ruislip High St Express,1,HA4 8LR,51.57357199264447, -0.42415551289752784
2376,Ruislip Park Way Express,1,HA4 8NR,51.57415738832648, -0.4126967489719391
2377,Ruislip Field End Rd Express,1,HA4 0QP,51.56096869344075, -0.3810976858890558
2378,Ryde Extra,3,PO33 1QS,50.710896480714105, -1.1431675780841033
2379,Wootton Bridge Express,1,PO33 4LX,50.725423, -1.231245
2380,Saffron Walden Express,1,CB11 4AW,52.0115749497429, 0.2413374976367777
2381,Saffron Walden Superstore,2,CB10 2JP,52.021916962710606, 0.25850763212474703
2382,Ashton Upon Mersey Express,1,M33 5PP,53.42970961336369, -2.341886083600002
2383,Sale Superstore,2,M33 7XN,53.424286600207324, -2.3245739936828613
2384,Sale Manor Ave Express,1,M33 4XA,53.41464870548565, -2.3518914751786912
2385,Salford Extra,3,M6 5JG,53.489674757136605, -2.2901108319444363
2386,Salford Quays Express,1,M5 3AW,53.471516, -2.282025
2387,Durrington Express,1,SP4 8DL,51.19491212758339, -1.7695418000221252
2388,Salisbury Express,1,SP1 1TT,51.070245259332864, -1.7968083826599468
2389,Amesbury Superstore,2,SP4 7RT,51.17556524407191, -1.7659962710883192
2390,Salisbury Extra,3,SP1 2NY,51.06290841038387, -1.7730672132711334
2391,Salisbury Wilton Express,1,SP2 7HW,51.07364095735583, -1.8138133343412433
2392,Sandhurst Yorktown Express,1,GU47 9DX,51.34623392192622, -0.8021988134918274
2393,Sandhurst Extra,3,GU47 0FD,51.334978858632674, -0.7736563682556152
2394,Potton Express,1,SG19 2QT,52.12821265010048, -0.212935209274292
2395,Sandy Superstore,2,SG19 1NX,52.122341178659376, -0.28189907605747067
2396,Scarborough Castle Express,1,YO11 1BG,54.28377197886515, -0.4033586382865906
2397,Scarborough Burniston Rd Express,1,YO12 6PH,54.297493821979394, -0.41845752860126595
2398,Scarborough Superstore,2,YO11 2PN,54.27952245272603, -0.4052507157053924
2399,Crowle Express,1,DN17 4LD,53.60842455189309, -0.8338639140129089
2400,Ashby Express,1,DN16 2RY,53.56695096969283, -0.6532841920852661
2401,Lichfield Express,1,DN17 1QX,53.57128909999999, -0.6773631
2402,Scunthorpe Extra,3,DN15 8GR,53.59054984198148, -0.6967198848724365
2403,Brayton Express,1,YO8 9EG,53.76868562697247, -1.0895554628427817
2404,Selby Superstore,2,YO8 4QQ,53.780015974596196, -1.0711884498596191
2405,Sheffield Extra,3,S4 7UD,53.38984985281208, -1.4574530933394603
2406,Sheffield West Street Express,1,S1 4GB,53.38041658427324, -1.4773982763290405
2407,Sheffield Church St Express,1,S1 1HA,53.3823846059465, -1.4699823439533133
2408,Eyre Ln Express,1,S1 2NP,53.37856271048116, -1.4673008090461104
2409,Totley Express,1,S17 3LP,53.32186929572708, -1.5241927653551102
2410,Sheffield Southey Superstore,2,S5 7HF,53.41297328721817, -1.471425015165706
2411,Tesco Express,1,S1 2HE,53.381477, -1.469731
2412,Sheffield Beighton Express,1,S20 1EA,53.34722685886295, -1.3350953895513706
2413,Sheffield Broadfield Rd Express,1,S7 1FS,53.35871432913575, -1.4805056154727936
2414,Sheffield Barnsley Rd Express,1,S5 7AE,53.406551258380084, -1.4525738625129492
2415,Sheffield Infirmary Superstore,2,S6 3BU,53.38938191593818, -1.4825561793259112
2416,Sheffield Edward St Express,1,S3 7BY,53.38431940951185, -1.4794739289311565
2417,Sheffield Ecclesall Road Superstore,2,S11 8PN,53.36908181084144, -1.4935137087135164
2418,Sheffield Birley Rd Express,1,S12 4WG,53.34799607221453, -1.3990125542341048
2419,Sheffield Abbeydale Superstore,2,S7 2QB,53.3481255445857, -1.493637651055566
2420,Chapeltown Esso Express,1,S35 1SA,53.46174990782028, -1.467771828174591
2421,Kelham Island Express,1,S3 8RA,53.38870241702684, -1.4688297533787709
2422,Sheffield Dykes Hall Express,1,S6 4EX,53.40787447962226, -1.5095835334074281
2423,Fulwood Esso Express,1,S10 3QA,53.36690799557147, -1.531176186508219
2424,Sheffield Kilner Way Superstore,2,S6 1NN,53.4183656575605, -1.4971429505373823
2425,Sheffield Crosspool Express,1,S10 5DS,53.37916541622451, -1.5178567171096802
2426,Sharrow Express,1,S11 8AN,53.367297835198656, -1.4799325712439848
2427,Sheffield Dinnington Superstore,2,S25 2PF,53.370580644144, -1.2110093235969543
2428,North Anston Express,1,S25 4FQ,53.35336650000001, -1.2031284576721268
2429,Clifton Shefford Express,1,SG17 5RG,52.035808274948934, -0.3056812024641431
2430,Shefford Esso Express,1,SG17 5LH,52.031457381294565, -0.33286213874816895
2431,Shrewsbury Pride Hill Express,1,SY1 1EX,52.7090270615434, -2.752648342238899
2432,Shrewsbury Extra,3,SY1 4HA,52.73793190117388, -2.7253657579421997
2433,Ditherington Rd Express,1,SY1 4BD,52.724424835694705, -2.7384978532791138
2434,Bexley Blackfen Rd Express,1,DA15 9LU,51.45029291072375, 0.10422930121421814
2435,Sidcup Longlands Express,1,DA15 7DB,51.433224186261256, 0.10306119918823242
2436,Sidcup Superstore,2,DA14 5BN,51.41253805262136, 0.12282711985820427
2437,Canterbury Rd Express,1,ME10 4SG,51.33815932795207, 0.7477086782455444
2438,Milton Regis Express,1,ME10 1BQ,51.342561178296975, 0.7255737676151739
2439,Quartz Way Express,1,ME10 5AB,51.3512437, 0.7161334
2440,Slough Wexham Rd Express,1,SL2 5HZ,51.5182294720209, -0.5787107348442078
2441,Slough Burnham Ln Express,1,SL1 6LE,51.527243934026515, -0.6484092772006989
2442,Langley Slough Express,1,SL3 8BB,51.49936709150295, -0.5390777305553063
2443,Slough Esso Express,1,SL3 7HR,51.501452979259476, -0.5670986401448896
2444,Slough Extra,3,SL1 1XW,51.510580673761886, -0.5905940497271378
2445,Farnham Common Express,1,SL2 3PQ,51.554781098274965, -0.6156259775161743
2446,Solihull High Street Express,1,B91 3SJ,52.41396639580808, -1.7791333665039444
2447,Solihull Esso Express,1,B92 7HS,52.44255721888862, -1.811347883522103
2448,Solihull Extra,3,B90 4EN,52.38434984234056, -1.7891833157755173
2449,Hall Green Superstore,2,B90 3LU,52.419436844456456, -1.8309501422987573
2450,Shirley Dickens Heath Express,1,B90 1UA,52.38524429245057, -1.8374311923980713
2451,Dorridge Express,1,B93 8HH,52.373306021744305, -1.7539229646178067
2452,Knowle Superstore,2,B93 0LE,52.38919276268964, -1.7364808917045593
2453,Hobs Moat Express,1,B92 8JJ,52.442632585806265, -1.7851147055625916
2454,Lode Heath Express,1,B91 2LJ,52.42161513063685, -1.775648519396782
2455,South Ockendon Derry Court Express,1,RM15 5GN,51.50923443891232, 0.28130428656027107
2456,South Ockendon Esso Express,1,RM15 6QA,51.52446633304754, 0.2980756518513772
2457,Prince Edward Rd Express,1,NE34 6RA,54.972030525871055, -1.4130260651028004
2458,Westoe Crown Villas Express,1,NE33 3NE,54.994701623564566, -1.4191117141208451
2459,South Shields Superstore,2,NE34 9QD,54.97020132659622, -1.4639530364470374
2460,Southall North Star Express,1,UB2 5SE,51.4918683023786, -0.38096818538827293
2461,Southall King St Express,1,UB2 4DB,51.50051807040187, -0.3831251605956587
2462,Bulls Bridge Extra,3,UB2 5LN,51.49899990749727, -0.40774010185236875
2463,Greenford Lady Margaret Rd Express,1,UB1 2QQ,51.531829, -0.372372
2464,Southampton Wessex Rd Express,1,SO18 3RA,50.93282910962489, -1.352493166923523
2465,Totton Express,1,SO40 8JT,50.91651885180123, -1.5151959657669067
2466,Southampton Thorn Express,1,SO18 5TP,50.9147770438429, -1.3392404420335424
2467,Bitterne Spring Rd Express,1,SO19 2BN,50.909292409683495, -1.3601121489847956
2468,Southampton Cobden Ave Express,1,SO18 1FX,50.92299486435878, -1.374992253133267
2469,Blackfield Express,1,SO45 1WE,50.81780445635819, -1.3717534393072128
2470,Bitterne Esso Express,1,SO18 6PJ,50.92175904103913, -1.3541863151704092
2471,Southampton High St Express,1,SO14 2BY,50.902141530090205, -1.404500353878575
2472,Warsash Locks Heath Express,1,SO31 9NZ,50.85480867095286, -1.274082204372462
